"","point_estimate_rub","LB_rub","UB_rub","UB","LB","point_estimate"
"1",2.13380938705832,1.065286052729,3.20233272138765,2.65619904201353,1.81485766638367,2.29527245262179
"2",2.07674362626285,1.08320833307261,3.07027891945309,2.80566324513896,1.7433158004367,2.29526472383372
"3",2.09759919738323,1.09003939397924,3.10515900078722,2.68896794282956,1.56002507522325,2.14299851587507
"4",1.45959828319505,0.766954672183223,2.15224189420687,2.33366764377784,1.15555954292991,1.89821198320482
"5",2.12068895989312,1.30298496625164,2.93839295353459,2.42267418067344,1.59401763356166,2.02797950581781
"6",1.8443662195437,0.645829484296492,3.04290295479091,2.25957504446761,1.2847562698078,1.81430110812466
"7",1.7975717646185,0.728207461857549,2.86693606737945,2.83560627265526,1.78239761496588,2.282207568952
"8",1.32998038662824,0.131668206056787,2.52829256719969,2.28368465498698,0.944609745122613,1.73468469709659
"9",2.19457729628126,0.699066488030845,3.69008810453167,3.04663887151744,1.16892509422624,2.09055762321566
"10",1.26542798320821,-0.2519309192105,2.78278688562692,2.40698470768345,1.33755550952943,1.83590667815801
"11",2.47133513274006,1.0278141078349,3.91485615764522,3.12149179615943,1.71170425971828,2.42736224299993
"12",2.02377440173788,0.703131567685296,3.34441723579046,2.67854250678957,1.71141800171145,2.18990603306606
"13",1.88990117934203,0.842406835973164,2.9373955227109,2.39607196008036,1.66910424699618,2.0707793411928
"14",1.8482494351511,0.870727625767073,2.82577124453512,2.55646919537544,1.58369747555614,2.09752996985421
"15",2.26059245846641,1.59650898860683,2.924675928326,2.68818036237254,1.82691691759036,2.23951632925153
"16",1.91311865804,0.579574471266281,3.24666284481372,2.88115292747244,1.65003688117339,2.25619748907156
"17",2.92825279830216,2.18400679311833,3.67249880348599,3.65599080718796,1.79045093614903,2.74688160431732
"18",2.12974540711842,1.0916248156464,3.16786599859044,2.70961144053736,1.65467920772161,2.21284532058724
"19",1.75263223287666,0.614994126622576,2.89027033913073,2.53433705780858,1.45927002872369,2.05607217460791
"20",1.45761661966016,-0.194894843678423,3.11012808299875,2.57713589236695,1.27600760968632,1.90198142089727
"21",2.25546617846657,0.34008119279466,4.17085116413848,3.00613861595903,1.3383399564991,2.09032079228907
"22",1.76512670813665,0.846833252932378,2.68342016334093,2.3131660888711,1.44705890740787,1.8828547680053
"23",1.59504990907729,0.561882334129999,2.62821748402457,2.34056390608114,1.29446233679368,1.84414364962065
"24",1.29767397210697,-0.640949838955313,3.23629778316926,3.53490973467843,1.43669392865482,2.36735376475035
"25",1.43989775935464,-0.0500849349669115,2.9298804536762,2.45826408366052,0.859139592154951,1.64397512623958
"26",1.81952094572024,0.0315812347905744,3.60746065664991,2.30748243281047,1.12732947028033,1.69639235824893
"27",1.35338335640124,0.0863585181238427,2.62040819467863,2.19294752364394,0.902256161611766,1.62212740415506
"28",1.50819233313761,0.0252195088072928,2.99116515746792,2.27937890776907,0.813717921526847,1.51637369684219
"29",1.77453893645552,0.652822516788332,2.89625535612272,2.74653970125096,1.60460284432302,2.15520948370278
"30",1.78804157367126,0.577643951673108,2.9984391956694,2.36898003765149,1.52998721733743,1.92814098512644
"31",2.57024234876642,0.948532288937544,4.19195240859529,3.71248072495289,1.82415438858226,2.7079391802463
"32",1.55851100246637,0.162986311107358,2.95403569382538,2.94141063594189,1.67042770589085,2.29102683457828
"33",0.841994934968051,-0.195202614594293,1.8791924845304,2.17577596639042,0.975091114106077,1.51350091244875
"34",0.873788623296028,-0.784176653821928,2.53175390041398,2.16061109420029,0.840242589522872,1.56550807747564
